79,Wed Aug 02 13:00:00 CEST 2017,48.125,6.5,29.32,19.5,NaN
79,Thu Aug 03 13:00:00 CEST 2017,48.125,6.5,23.67,20.19,1.28
79,Fri Aug 04 13:00:00 CEST 2017,48.125,6.5,22.44,15.86,NaN
80,Wed Aug 02 13:00:00 CEST 2017,48.125,6.75,30.0,19.63,NaN
80,Thu Aug 03 13:00:00 CEST 2017,48.125,6.75,23.67,20.19,1.28
80,Fri Aug 04 13:00:00 CEST 2017,48.125,6.75,22.44,15.86,NaN
81,Wed Aug 02 13:00:00 CEST 2017,48.125,7.0,30.55,19.39,NaN
81,Thu Aug 03 13:00:00 CEST 2017,48.125,7.0,26.17,20.99,NaN
81,Fri Aug 04 13:00:00 CEST 2017,48.125,7.0,24.74,16.81,NaN
82,Wed Aug 02 13:00:00 CEST 2017,48.125,7.25,30.55,19.39,NaN
82,Thu Aug 03 13:00:00 CEST 2017,48.125,7.25,26.17,20.99,NaN
82,Fri Aug 04 13:00:00 CEST 2017,48.125,7.25,24.74,16.81,NaN
83,Wed Aug 02 13:00:00 CEST 2017,48.125,7.5,30.36,19.09,NaN
83,Thu Aug 03 13:00:00 CEST 2017,48.125,7.5,26.27,20.44,0.78
83,Fri Aug 04 13:00:00 CEST 2017,48.125,7.5,25.24,16.71,NaN
84,Wed Aug 02 13:00:00 CEST 2017,48.125,7.75,30.37,19.09,NaN
84,Thu Aug 03 13:00:00 CEST 2017,48.125,7.75,26.27,20.44,0.78
84,Fri Aug 04 13:00:00 CEST 2017,48.125,7.75,25.24,16.71,NaN
85,Wed Aug 02 13:00:00 CEST 2017,48.125,8.0,30.37,19.1,NaN
85,Thu Aug 03 13:00:00 CEST 2017,48.125,8.0,26.27,20.44,0.78
85,Fri Aug 04 13:00:00 CEST 2017,48.125,8.0,25.24,16.71,NaN
86,Wed Aug 02 13:00:00 CEST 2017,48.125,8.25,29.51,17.42,NaN
86,Thu Aug 03 13:00:00 CEST 2017,48.125,8.25,26.34,19.99,NaN
86,Fri Aug 04 13:00:00 CEST 2017,48.125,8.25,24.28,15.41,NaN
87,Wed Aug 02 13:00:00 CEST 2017,48.125,8.5,29.0,17.32,NaN
87,Thu Aug 03 13:00:00 CEST 2017,48.125,8.5,26.34,19.99,NaN
87,Fri Aug 04 13:00:00 CEST 2017,48.125,8.5,24.28,15.41,NaN
88,Wed Aug 02 13:00:00 CEST 2017,48.125,8.75,28.0,17.0,NaN
88,Thu Aug 03 13:00:00 CEST 2017,48.125,8.75,27.39,19.79,NaN
88,Fri Aug 04 13:00:00 CEST 2017,48.125,8.75,25.28,15.71,NaN
89,Wed Aug 02 13:00:00 CEST 2017,48.125,9.0,28.69,17.14,NaN
89,Thu Aug 03 13:00:00 CEST 2017,48.125,9.0,27.39,19.79,NaN
89,Fri Aug 04 13:00:00 CEST 2017,48.125,9.0,25.28,15.71,NaN
90,Wed Aug 02 13:00:00 CEST 2017,48.125,9.25,28.68,17.14,NaN
90,Thu Aug 03 13:00:00 CEST 2017,48.125,9.25,27.39,19.79,NaN
90,Fri Aug 04 13:00:00 CEST 2017,48.125,9.25,25.28,15.71,NaN
91,Wed Aug 02 13:00:00 CEST 2017,48.125,9.5,28.5,17.71,NaN
91,Thu Aug 03 13:00:00 CEST 2017,48.125,9.5,27.39,19.83,NaN
91,Fri Aug 04 13:00:00 CEST 2017,48.125,9.5,26.33,16.06,NaN
92,Wed Aug 02 13:00:00 CEST 2017,48.125,9.75,28.68,17.75,NaN
